# Model: Name of the sea ice forecast model
# Ensemble member: Name of the ensemble member. Only relevant for IceNet models - for SEAS5 and the linear trend model this is 'NA'. IceNet's temperature-scaled ensemble mean is labelled 'ensemble_tempscaled'. The non-temperature-scaled ensemble mean is labelled 'ensemble'
# Leadtime: Lead time of the forecast (number of months)
# Forecast date: Monthly-average target forecast date (day set to 01 by default)
# Binary accuracy: Percentage of grid cells with the correct binary prediction for SIC > 15% from the model, computed within a maximum sea ice climatology mask (%)
# SIE error: Sea ice extent (area covered by grid cells with SIC > 15%) error between model and OSI-SAF ground truth (km2)
#
Model,Ensemble member,Leadtime,Forecast date,Binary accuracy,SIE error
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-06-01,93.84671999999999,127500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-07-01,90.95758000000001,368125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-08-01,90.63185,-274375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-09-01,84.59737,-1359375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-10-01,85.69126,-1599375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-11-01,92.91388,-829375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2014-12-01,96.23272,-341875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-01-01,96.32947,-40625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-02-01,96.638504,100000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-03-01,94.327736,694375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-04-01,93.24853,473125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-05-01,94.791565,250625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-06-01,92.26623000000001,649375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-07-01,90.523445,-68750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-08-01,89.47074,136250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-09-01,87.69455,-1218750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-10-01,91.20338000000001,-336250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-11-01,94.12685400000001,-60625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2015-12-01,95.22391999999999,70000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-01-01,96.44749,-33750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-02-01,93.75,189375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-03-01,94.79127,328125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-04-01,95.864914,473125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-05-01,93.31969000000001,1036250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-06-01,92.08288,604375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-07-01,90.94931,-11875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-08-01,89.30753,-103125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-09-01,92.46786,-428125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-10-01,91.18441999999999,545000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-11-01,94.424225,511875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2016-12-01,95.51829000000001,-214375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-01-01,96.42328,33750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-02-01,96.60876,118750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-03-01,94.69024,223125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-04-01,93.67256,173750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-05-01,94.58686999999999,-50000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-06-01,93.49101,148125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-07-01,91.11883,152500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-08-01,91.38261,-128750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-09-01,87.78304,-894375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-10-01,91.12754,-532500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-11-01,93.56341,-78125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2017-12-01,95.57451999999999,51250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-01-01,96.111595,329375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-02-01,93.85412,381250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-03-01,94.39014,367500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-04-01,94.0184,255625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-05-01,94.37567,355625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-06-01,93.30766,350625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-07-01,88.92335,-404375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-08-01,89.79715999999999,191250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-09-01,90.34928000000001,-633750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-10-01,84.74335500000001,720625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-11-01,93.91165,-630000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2018-12-01,95.75643000000001,40625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-01-01,96.877174,-315000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-02-01,96.50464000000001,-308125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-03-01,95.52815,-339375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-04-01,95.16720600000001,309375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-05-01,95.649345,421875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-06-01,92.91896,660625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-07-01,89.60969,129375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-08-01,92.6976,-86250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-09-01,93.93056,-497500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-10-01,90.84317,221250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-11-01,95.206795,-166875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2019-12-01,96.58331,-221875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-01-01,95.479164,-358750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-02-01,96.141716,-451875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-03-01,95.58461,-170000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-04-01,94.544685,382500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-05-01,95.47389,-129375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-06-01,93.348,383750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-07-01,90.30430600000001,105625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-08-01,91.19608000000001,-228750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-09-01,91.75992600000001,54375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-10-01,92.10863,133125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-11-01,92.53433000000001,195000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,5,2020-12-01,96.69908000000001,-192500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-01-01,95.070656,-38125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-02-01,94.72275,-56250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-03-01,93.43930999999999,-536250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-04-01,94.67701,-487500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-05-01,94.73308,-54375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-06-01,92.51925,666250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-07-01,91.19739,653125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-08-01,87.40033000000001,802500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-09-01,85.09708,1606875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-10-01,86.60126,1083125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-11-01,94.0799,444375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2012-12-01,95.23715,381250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-01-01,96.68956,125000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-02-01,97.05498,-73750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-03-01,96.44332,-129375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-04-01,96.63479,-111875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-05-01,95.95477,-183125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-06-01,95.280525,-206875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-07-01,90.51104000000001,590625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-08-01,92.17067,224375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-09-01,86.02884,-192500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-10-01,93.78169,-102500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-11-01,94.71769,-45000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2013-12-01,96.007805,154375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-01-01,95.836235,122500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-02-01,95.37423000000001,65625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-03-01,95.07354000000001,-26250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-04-01,94.00638000000001,-8125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-05-01,95.55837,59375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-06-01,93.94206,123750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-07-01,91.56123000000001,586875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-08-01,90.48729,37500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-09-01,90.27640500000001,-48750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-10-01,87.45912,-942500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-11-01,95.29288000000001,-51875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2014-12-01,96.32533000000001,-299375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-01-01,96.11462399999999,20000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-02-01,96.27856,148125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-03-01,94.54761500000001,296875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-04-01,94.53867,273750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-05-01,94.547874,515000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-06-01,91.59515999999999,391250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-07-01,90.04382,-30000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-08-01,88.40289,706875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-09-01,91.46323000000001,242500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-10-01,87.56813000000001,-440625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-11-01,93.876434,110625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2015-12-01,95.141235,386875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-01-01,95.9028,180000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-02-01,94.538315,120000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-03-01,94.57435600000001,63750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-04-01,95.60928,233750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-05-01,93.534134,857500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-06-01,92.00587,725000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-07-01,90.22988000000001,-46875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-08-01,89.55934,-174375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-09-01,92.73333000000001,123750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-10-01,89.74359,933750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-11-01,94.51422,646250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2016-12-01,95.065155,218750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-01-01,96.1933,-17500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-02-01,96.76642,1875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-03-01,94.31585,115625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-04-01,94.28905999999999,145625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-05-01,95.032005,24375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-06-01,93.75871,201250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-07-01,90.78393,21875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-08-01,91.02821,561250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-09-01,89.589294,-265000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-10-01,84.72913,-1285000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-11-01,93.91165,-118750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2017-12-01,96.269104,406250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-01-01,95.48824,504375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-02-01,93.90171,415000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-03-01,94.57435600000001,253750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-04-01,94.52063000000001,182500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-05-01,94.20345999999999,487500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-06-01,93.270996,464375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-07-01,88.60498,-116250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-08-01,90.74377,406875.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-09-01,90.42736,160625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-10-01,85.63439,604375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-11-01,93.46558,-315000.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2018-12-01,95.77297,98750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-01-01,97.110176,-118125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-02-01,96.53735999999999,-276250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-03-01,95.29936,-352500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-04-01,95.53711,212500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-05-01,96.32518,174375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-06-01,93.22332,573750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-07-01,88.5719,573750.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-08-01,88.76661,1070625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-09-01,94.15439,-260625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-10-01,88.26958499999999,-113125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-11-01,94.43597,-27500.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2019-12-01,97.443275,28125.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2020-01-01,95.79387,-306250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2020-02-01,96.052475,-400625.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2020-03-01,94.87743,-516250.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2020-04-01,94.842415,89375.0
IceNet__2021_06_15_1854_icenet_nature_communications__unet_tempscale,56,6,2020-05-01,96.10748000000001,-12500.0
